2.352441474795341492e-02,-1.013444829732179642e-02,1.042476534843444824e+00,-1.473145931959152222e-02,3.447082266211509705e-02,6.053622364997863770e-01,7.950668334960937500e-01,5.110483989119529724e-02,3.290716409683227539e-01,4.378381967544555664e-01,6.044643372297286987e-02,-1.275485157966613770e-01,-1.599194407463073730e-01,-2.324308902025222778e-01,-5.420713424682617188e-01,-5.234558582305908203e-01,4.931312799453735352e-01,-4.628682881593704224e-02,1.111645251512527466e-01,-2.112812846899032593e-01,9.093094617128372192e-02,2.675741910934448242e-01,-3.273991644382476807e-01,7.010123729705810547e-01,-7.565128803253173828e-01,4.124459624290466309e-01,-5.031102523207664490e-02,-2.477826327085494995e-01,-2.757605910301208496e-01,-6.417969614267349243e-02,-9.276604652404785156e-01,5.418362021446228027e-01,2.691053450107574463e-01,1.271028816699981689e-01,-1.727866679430007935e-01,3.016156554222106934e-01
4.566136002540588379e-02,-1.302577275782823563e-02,1.038985490798950195e+00,-1.120568346232175827e-02,4.207534343004226685e-02,5.934508442878723145e-01,8.036916255950927734e-01,6.446640193462371826e-02,3.490822315216064453e-01,4.795948565006256104e-01,5.690164864063262939e-02,-9.599094092845916748e-02,-1.904190331697463989e-01,-2.590244114398956299e-01,-5.745589137077331543e-01,-5.724316239356994629e-01,5.447598695755004883e-01,-9.293327480554580688e-02,9.002920240163803101e-02,-2.397079467773437500e-01,1.194372400641441345e-01,2.802685499191284180e-01,-2.774131894111633301e-01,7.200625538825988770e-01,-7.222901582717895508e-01,4.143505692481994629e-01,-5.545035377144813538e-02,-2.443042844533920288e-01,-2.777675986289978027e-01,-1.871662959456443787e-02,-9.235856533050537109e-01,4.822829365730285645e-01,3.119876682758331299e-01,1.107945591211318970e-01,-1.685825288295745850e-01,2.812750339508056641e-01
6.296193599700927734e-02,-1.414702646434307098e-02,1.034557342529296875e+00,-8.123878389596939087e-03,4.994755238294601440e-02,5.823803544044494629e-01,8.113398551940917969e-01,7.805953174829483032e-02,3.637339770793914795e-01,5.302480459213256836e-01,5.574036017060279846e-02,-8.545143902301788330e-02,-2.027204930782318115e-01,-2.791780233383178711e-01,-5.953037738800048828e-01,-6.169041991233825684e-01,5.785220861434936523e-01,-1.416842043399810791e-01,6.335364282131195068e-02,-2.667291760444641113e-01,1.386426091194152832e-01,2.814581990242004395e-01,-2.362148910760879517e-01,7.168025970458984375e-01,-6.826626658439636230e-01,4.338584840297698975e-01,-3.903466463088989258e-02,-2.370074093341827393e-01,-2.618265450000762939e-01,1.005804352462291718e-02,-9.040277600288391113e-01,4.266132116317749023e-01,3.467790484428405762e-01,8.684915304183959961e-02,-1.672465652227401733e-01,2.467629611492156982e-01
8.362557739019393921e-02,-1.907230541110038757e-02,1.030779600143432617e+00,-4.252155777066946030e-03,6.151793152093887329e-02,5.684285759925842285e-01,8.204184174537658691e-01,8.650904893875122070e-02,3.843039870262145996e-01,5.811145901679992676e-01,6.004133075475692749e-02,-6.316567957401275635e-02,-2.094491422176361084e-01,-3.054419457912445068e-01,-5.936831235885620117e-01,-6.452800035476684570e-01,6.106073260307312012e-01,-2.124491035938262939e-01,3.368374332785606384e-02,-3.005391955375671387e-01,1.561503708362579346e-01,2.800973653793334961e-01,-2.017809301614761353e-01,7.100343108177185059e-01,-6.498688459396362305e-01,4.763187468051910400e-01,-1.428482960909605026e-02,-2.293968349695205688e-01,-2.390719801187515259e-01,3.640323132276535034e-02,-8.641231060028076172e-01,3.751839995384216309e-01,3.732749819755554199e-01,7.407759875059127808e-02,-1.711050122976303101e-01,2.020674347877502441e-01
1.061353683471679688e-01,-2.357212454080581665e-02,1.030119895935058594e+00,3.332990454509854317e-03,7.248234748840332031e-02,5.561899542808532715e-01,8.278816342353820801e-01,1.013089939951896667e-01,4.110424816608428955e-01,6.680667996406555176e-01,7.671865075826644897e-02,-5.410684272646903992e-02,-1.641209870576858521e-01,-3.194485306739807129e-01,-5.919141173362731934e-01,-6.591798067092895508e-01,6.237251162528991699e-01,-2.668798267841339111e-01,1.372927613556385040e-02,-3.278794288635253906e-01,1.545409262180328369e-01,2.673420310020446777e-01,-1.875220686197280884e-01,6.897152662277221680e-01,-6.338504552841186523e-01,5.265521407127380371e-01,1.155881118029356003e-02,-2.221780568361282349e-01,-2.154455780982971191e-01,3.334863483905792236e-02,-8.362042903900146484e-01,3.551614880561828613e-01,3.937458992004394531e-01,4.452855139970779419e-02,-1.735620796680450439e-01,1.638799458742141724e-01
1.300065964460372925e-01,-2.778564952313899994e-02,1.032078862190246582e+00,8.481841534376144409e-03,7.912671566009521484e-02,5.388323664665222168e-01,8.386457562446594238e-01,1.147364005446434021e-01,4.179125130176544189e-01,7.285206317901611328e-01,8.979354053735733032e-02,-4.544300213456153870e-02,-1.188780516386032104e-01,-3.214198648929595947e-01,-5.605379343032836914e-01,-6.592686176300048828e-01,6.075000762939453125e-01,-3.120781183242797852e-01,4.921494051814079285e-03,-3.521766662597656250e-01,1.455208808183670044e-01,2.539331614971160889e-01,-1.733826845884323120e-01,6.611443758010864258e-01,-6.244421005249023438e-01,5.792250037193298340e-01,3.200628980994224548e-02,-2.138400375843048096e-01,-1.958827227354049683e-01,2.213117852807044983e-02,-8.081573843955993652e-01,3.556426167488098145e-01,4.017745852470397949e-01,2.518305554986000061e-02,-1.775675415992736816e-01,1.421498358249664307e-01
1.463082432746887207e-01,-3.311214596033096313e-02,1.037006020545959473e+00,1.447824016213417053e-02,7.871953397989273071e-02,5.223349928855895996e-01,8.489757180213928223e-01,1.200708597898483276e-01,4.125361740589141846e-01,7.417690157890319824e-01,1.117534637451171875e-01,-1.199842058122158051e-02,-9.617500752210617065e-02,-3.087640106678009033e-01,-5.203826427459716797e-01,-6.495771408081054688e-01,5.700060129165649414e-01,-3.217805922031402588e-01,5.650012753903865814e-04,-3.611665368080139160e-01,1.386889666318893433e-01,2.421618700027465820e-01,-1.666933000087738037e-01,6.365799903869628906e-01,-6.215552687644958496e-01,6.266179680824279785e-01,4.898254573345184326e-02,-2.021216303110122681e-01,-1.884247511625289917e-01,1.339840143918991089e-02,-7.877618670463562012e-01,3.699574470520019531e-01,4.048880636692047119e-01,1.761916466057300568e-02,-1.801215261220932007e-01,1.370820850133895874e-01
1.667837798595428467e-01,-3.527621552348136902e-02,1.044300675392150879e+00,2.359692566096782684e-02,7.851598411798477173e-02,4.909171164035797119e-01,8.673400878906250000e-01,1.275969147682189941e-01,3.852712512016296387e-01,7.357493638992309570e-01,1.453284919261932373e-01,-6.901536602526903152e-03,-5.832459777593612671e-02,-2.785294055938720703e-01,-4.591200947761535645e-01,-6.288940906524658203e-01,4.846605360507965088e-01,-3.238688707351684570e-01,-1.111183781176805496e-03,-3.595209121704101562e-01,1.227908730506896973e-01,2.258551120758056641e-01,-1.624383032321929932e-01,6.090264320373535156e-01,-6.234474182128906250e-01,6.641511917114257812e-01,4.851382225751876831e-02,-1.963334083557128906e-01,-1.848843544721603394e-01,7.291621994227170944e-03,-7.684072852134704590e-01,3.901585936546325684e-01,4.105924367904663086e-01,1.782247610390186310e-02,-1.798789352178573608e-01,1.384897232055664062e-01
1.901573687791824341e-01,-3.690966218709945679e-02,1.053090095520019531e+00,3.533415496349334717e-02,7.605208456516265869e-02,4.549488425254821777e-01,8.865602612495422363e-01,1.250594407320022583e-01,3.395214378833770752e-01,6.914755702018737793e-01,1.942685097455978394e-01,-2.669908851385116577e-02,-1.915521733462810516e-02,-2.329149693250656128e-01,-3.933164477348327637e-01,-5.919650197029113770e-01,3.840467929840087891e-01,-3.060222268104553223e-01,7.378670386970043182e-03,-3.365765213966369629e-01,9.788866341114044189e-02,2.109825909137725830e-01,-1.654399186372756958e-01,5.840601325035095215e-01,-6.197478175163269043e-01,6.998555660247802734e-01,4.660702124238014221e-02,-1.908940225839614868e-01,-1.725524663925170898e-01,7.927114143967628479e-03,-7.465448379516601562e-01,4.107411801815032959e-01,4.363577961921691895e-01,1.604265347123146057e-02,-1.773333847522735596e-01,1.385036110877990723e-01
2.141527384519577026e-01,-3.885700926184654236e-02,1.061585307121276855e+00,5.065444856882095337e-02,6.841617822647094727e-02,3.980520665645599365e-01,9.134045839309692383e-01,1.033511906862258911e-01,2.636037170886993408e-01,6.138122081756591797e-01,2.736546993255615234e-01,-6.063720583915710449e-02,5.418954417109489441e-03,-1.644986867904663086e-01,-3.214998543262481689e-01,-5.576139688491821289e-01,2.501112520694732666e-01,-2.631297111511230469e-01,2.853522263467311859e-02,-2.816905677318572998e-01,6.300733983516693115e-02,1.977508366107940674e-01,-1.675588339567184448e-01,5.634549260139465332e-01,-6.233690977096557617e-01,7.173517346382141113e-01,3.034396469593048096e-02,-2.074757665395736694e-01,-1.711083650588989258e-01,1.234997343271970749e-02,-7.269970774650573730e-01,4.432554841041564941e-01,4.745625555515289307e-01,1.394870970398187637e-02,-1.827570348978042603e-01,1.620770245790481567e-01
